seed,data,method,wandb_url,eta,Accuracy,TPR,TNR,Renyi preds and s,Accuracy_colour_1.0,Accuracy_colour_0.0,Accuracy_colour_0.0-colour_1.0,Accuracy_colour_0.0/colour_1.0,prob_pos_colour_1.0,prob_pos_colour_0.0,prob_pos_colour_0.0-colour_1.0,prob_pos_colour_0.0/colour_1.0,TPR_colour_1.0,TPR_colour_0.0,TPR_colour_0.0-colour_1.0,TPR_colour_0.0/colour_1.0,TNR_colour_1.0,TNR_colour_0.0,TNR_colour_0.0-colour_1.0,TNR_colour_0.0/colour_1.0
3,baseline,"dro",(None),0.01,0.7651439920556107,0.5193482688391039,0.999031007751938,0.5609224162662126,0.512396694214876,0.9990439770554493,0.48664728284057335,0.512887025979675,0.0,0.48852772466539196,0.48852772466539196,0.0,0.0,1.0,1.0,0.0,1.0,0.9981343283582089,0.001865671641791078,0.9981343283582089
5,baseline,"dro",(None),0.5,0.7631578947368421,0.5162932790224033,0.998062015503876,0.5786743676210983,0.5269461077844312,0.9970355731225297,0.4700894653380985,0.5285128454686268,0.0,0.5029644268774703,0.5029644268774703,0.0,0.0,0.9980314960629921,0.9980314960629921,0.0,1.0,0.996031746031746,0.003968253968253954,0.996031746031746
3,baseline,"dro",(None),0.1,0.7651439920556107,0.5193482688391039,0.999031007751938,0.5609224162662126,0.512396694214876,0.9990439770554493,0.48664728284057335,0.512887025979675,0.0,0.48852772466539196,0.48852772466539196,0.0,0.0,1.0,1.0,0.0,1.0,0.9981343283582089,0.001865671641791078,0.9981343283582089
5,baseline,"dro",(None),1.0,0.519364448857994,0.014256619144602852,1.0,0.08325160682849124,0.5269461077844312,0.5118577075098815,0.015088400274549718,0.9713663312971613,0.0,0.01383399209486166,0.01383399209486166,0.0,0.0,0.027559055118110236,0.027559055118110236,0.0,1.0,1.0,0.0,1.0
7,baseline,"dro",(None),0.01,0.7557100297914597,0.5061099796334012,0.9932170542635659,0.5760139005600906,0.9930693069306931,0.5169322709163346,0.4761370360143584,0.5205399737043849,0.499009900990099,0.0,0.499009900990099,0.0,1.0,0.0,1.0,0.0,0.98635477582846,1.0,0.013645224171540016,0.98635477582846
3,baseline,"dro",(None),0.5,0.894240317775571,0.7861507128309573,0.997093023255814,0.22568487052450215,0.7830578512396694,0.997131931166348,0.2140740799266786,0.7853101748769838,0.2706611570247934,0.4904397705544933,0.2197786135296999,0.5518744059413916,0.5550847457627118,1.0,0.44491525423728817,0.5550847457627118,1.0,0.9944029850746269,0.005597014925373123,0.9944029850746269
7,baseline,"dro",(None),0.1,0.7557100297914597,0.5061099796334012,0.9932170542635659,0.5760139005600906,0.9930693069306931,0.5169322709163346,0.4761370360143584,0.5205399737043849,0.499009900990099,0.0,0.499009900990099,0.0,1.0,0.0,1.0,0.0,0.98635477582846,1.0,0.013645224171540016,0.98635477582846
3,baseline,"dro",(None),1.0,0.7591857000993049,0.515274949083503,0.9912790697674418,0.561586357735334,0.5134297520661157,0.9866156787762906,0.4731859267101749,0.5203948843615863,0.0010330578512396695,0.491395793499044,0.4903627356478043,0.0021022928256745023,0.00211864406779661,0.9901960784313726,0.988077434363576,0.0021396207417351903,1.0,0.9832089552238806,0.016791044776119368,0.9832089552238806
7,baseline,"dro",(None),0.5,0.7557100297914597,0.5061099796334012,0.9932170542635659,0.5760139005600906,0.9930693069306931,0.5169322709163346,0.4761370360143584,0.5205399737043849,0.499009900990099,0.0,0.499009900990099,0.0,1.0,0.0,1.0,0.0,0.98635477582846,1.0,0.013645224171540016,0.98635477582846
7,baseline,"dro",(None),1.0,0.5124131082423039,0.0,1.0,1.0,0.5079207920792079,0.5169322709163346,0.009011478837126718,0.9825673896869456,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,1.0,1.0,0.0,1.0
